customerID,tenure,monthly_charges,total_charges,contract,payment_method,internet_service,support_calls,num_products,autopay,senior_citizen,gender,partner,dependents,paperless_billing,churn,tenure_bucket,high_monthly_flag,support_per_month,churn_label,tenure,monthly_charges,contract,payment_method,internet_service,support_calls,num_products,autopay,senior_citizen,gender,partner,dependents,paperless_billing,tenure_bucket,high_monthly_flag,support_per_month,actual_churn,pred_proba_rf,pred_proba_lr,pred_rf,pred_lr,revenue_loss_estimate
CUST101387,1,65.22,81.82,Month-to-month,Bank transfer,Fiber optic,1,2,0,0,Male,1,0,1,0,0-3,0,1.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST101388,42,58.88,2619.73,Month-to-month,Mailed check,Fiber optic,3,2,0,0,Male,0,0,1,0,25-60,0,0.071428571,No,,,,,,,,,,,,,,,,,,,,,,
CUST101389,7,29.56,155.52,Month-to-month,Bank transfer,Fiber optic,0,1,1,0,Male,0,0,1,0,07-Dec,0,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST101390,3,48.56,60.15,Month-to-month,Electronic check,DSL,0,1,0,0,Male,0,1,0,0,0-3,0,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST101391,0,85.64,-19.65,Month-to-month,Electronic check,Fiber optic,2,2,1,0,Male,0,1,0,0,0-3,0,2.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST101392,2,79.65,80.9,Month-to-month,Bank transfer,Fiber optic,1,2,1,0,Female,1,0,0,0,0-3,0,0.5,No,,,,,,,,,,,,,,,,,,,,,,
CUST101393,8,75.04,525.7,One year,Electronic check,Fiber optic,1,2,0,0,Male,1,0,1,0,07-Dec,0,0.125,No,,,,,,,,,,,,,,,,,,,,,,
CUST101394,4,40.15,110.53,Month-to-month,Credit card,No,1,1,1,0,Female,1,0,0,0,04-Jun,0,0.25,No,,,,,,,,,,,,,,,,,,,,,,
CUST101395,21,64.55,1309.44,Month-to-month,Bank transfer,Fiber optic,0,2,0,0,Male,1,0,0,0,13-24,0,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST101396,6,5.0,-17.73,One year,Bank transfer,No,1,1,1,0,Female,0,1,1,0,04-Jun,0,0.166666667,No,,,,,,,,,,,,,,,,,,,,,,
CUST101397,3,75.35,251.96,Two year,Bank transfer,DSL,1,2,1,0,Female,0,1,0,0,0-3,0,0.333333333,No,,,,,,,,,,,,,,,,,,,,,,
CUST101398,11,112.87,1216.26,Month-to-month,Mailed check,DSL,0,3,1,0,Female,1,1,0,0,07-Dec,1,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST101399,14,25.78,351.94,Month-to-month,Bank transfer,DSL,1,3,1,0,Male,1,0,1,1,13-24,0,0.071428571,Yes,,,,,,,,,,,,,,,,,,,,,,
CUST101400,2,52.42,149.55,Two year,Bank transfer,Fiber optic,1,2,0,0,Female,0,0,1,0,0-3,0,0.5,No,,,,,,,,,,,,,,,,,,,,,,
CUST101401,2,79.87,121.42,Month-to-month,Bank transfer,DSL,2,1,1,0,Female,0,0,1,0,0-3,0,1.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST101402,0,107.59,-13.23,Two year,Mailed check,DSL,3,2,0,0,Male,0,0,1,1,0-3,1,3.0,Yes,,,,,,,,,,,,,,,,,,,,,,
CUST101403,15,56.55,866.54,Month-to-month,Electronic check,Fiber optic,0,1,1,0,Male,1,0,1,0,13-24,0,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST101404,13,49.23,542.91,Two year,Mailed check,DSL,2,2,0,0,Female,1,1,1,0,13-24,0,0.153846154,No,,,,,,,,,,,,,,,,,,,,,,
CUST101405,7,10.93,-42.74,Month-to-month,Credit card,DSL,0,1,1,0,Male,0,0,1,0,07-Dec,0,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST101406,22,73.1,1625.51,Two year,Bank transfer,DSL,0,2,0,0,Male,1,0,0,0,13-24,0,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST101407,19,131.26,2518.54,Month-to-month,Credit card,No,2,1,1,0,Male,0,0,1,0,13-24,1,0.105263158,No,,,,,,,,,,,,,,,,,,,,,,
CUST101408,10,78.32,886.41,One year,Mailed check,DSL,0,2,1,1,Female,0,1,0,1,07-Dec,0,0.0,Yes,,,,,,,,,,,,,,,,,,,,,,
CUST101409,24,69.33,1671.82,Month-to-month,Electronic check,Fiber optic,1,1,0,0,Female,1,1,0,0,13-24,0,0.041666667,No,,,,,,,,,,,,,,,,,,,,,,
CUST101410,2,79.66,200.31,Month-to-month,Electronic check,Fiber optic,3,1,1,0,Male,0,0,0,0,0-3,0,1.5,No,,,,,,,,,,,,,,,,,,,,,,
CUST101411,1,69.67,59.9,One year,Bank transfer,Fiber optic,4,2,1,1,Female,0,1,0,0,0-3,0,4.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST101412,3,45.61,151.69,Month-to-month,Electronic check,DSL,3,2,0,0,Male,1,0,1,0,0-3,0,1.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST101413,0,94.7,83.36,Two year,Mailed check,Fiber optic,2,1,0,0,Male,1,0,1,1,0-3,1,2.0,Yes,,,,,,,,,,,,,,,,,,,,,,
CUST101414,9,76.77,584.73,Month-to-month,Mailed check,Fiber optic,0,1,1,0,Male,1,0,0,0,07-Dec,0,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST101415,33,70.53,2348.17,Two year,Electronic check,Fiber optic,1,1,0,0,Male,0,0,1,0,25-60,0,0.03030303,No,,,,,,,,,,,,,,,,,,,,,,
CUST101416,0,40.74,106.78,Month-to-month,Bank transfer,DSL,0,2,1,0,Male,0,0,1,0,0-3,0,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST101417,1,109.11,123.21,Two year,Bank transfer,DSL,3,3,0,0,Female,0,0,1,1,0-3,1,3.0,Yes,,,,,,,,,,,,,,,,,,,,,,
CUST101418,7,89.94,712.11,Two year,Mailed check,No,1,2,0,0,Male,1,0,1,0,07-Dec,1,0.142857143,No,,,,,,,,,,,,,,,,,,,,,,
CUST101419,32,53.41,1677.66,Month-to-month,Electronic check,Fiber optic,1,1,1,0,Female,0,0,0,0,25-60,0,0.03125,No,,,,,,,,,,,,,,,,,,,,,,
CUST101420,4,100.05,398.6,Two year,Mailed check,Fiber optic,2,1,1,0,Male,0,0,1,1,04-Jun,1,0.5,Yes,,,,,,,,,,,,,,,,,,,,,,
CUST101421,8,55.07,442.24,Two year,Mailed check,Fiber optic,1,3,0,0,Male,0,1,1,0,07-Dec,0,0.125,No,,,,,,,,,,,,,,,,,,,,,,
CUST101422,0,46.54,-110.88,Month-to-month,Credit card,No,2,1,1,0,Female,1,0,1,0,0-3,0,2.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST101423,1,47.21,-11.2,One year,Mailed check,Fiber optic,0,1,0,0,Female,0,0,0,0,0-3,0,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST101424,51,16.87,805.53,Month-to-month,Bank transfer,Fiber optic,0,1,1,0,Female,0,0,0,0,25-60,0,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST101425,40,84.15,3407.1,Two year,Electronic check,No,1,2,1,0,Female,0,0,1,0,25-60,0,0.025,No,,,,,,,,,,,,,,,,,,,,,,
CUST101426,0,15.07,43.61,Month-to-month,Electronic check,Fiber optic,0,2,0,0,Male,0,0,0,0,0-3,0,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST101427,36,33.15,1209.6,Month-to-month,Credit card,DSL,1,1,0,0,Male,0,0,1,0,25-60,0,0.027777778,No,,,,,,,,,,,,,,,,,,,,,,
CUST101428,12,7.73,133.97,Month-to-month,Credit card,DSL,0,2,0,0,Female,0,0,1,0,07-Dec,0,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST101429,24,67.42,1609.87,One year,Bank transfer,Fiber optic,1,1,0,0,Female,1,1,0,0,13-24,0,0.041666667,No,,,,,,,,,,,,,,,,,,,,,,
CUST101430,7,65.49,518.53,Two year,Credit card,No,2,1,0,0,Female,0,0,1,0,07-Dec,0,0.285714286,No,,,,,,,,,,,,,,,,,,,,,,
CUST101431,8,60.2,482.04,Two year,Mailed check,Fiber optic,3,1,1,0,Female,0,1,1,1,07-Dec,0,0.375,Yes,,,,,,,,,,,,,,,,,,,,,,
CUST101432,8,38.72,312.65,Month-to-month,Mailed check,Fiber optic,1,1,0,0,Female,0,1,0,0,07-Dec,0,0.125,No,,,,,,,,,,,,,,,,,,,,,,
CUST101433,13,34.83,439.51,Month-to-month,Bank transfer,Fiber optic,3,1,1,0,Female,1,0,1,0,13-24,0,0.230769231,No,,,,,,,,,,,,,,,,,,,,,,
CUST101434,1,83.93,118.15,One year,Electronic check,Fiber optic,0,2,1,0,Female,0,0,1,1,0-3,0,0.0,Yes,,,,,,,,,,,,,,,,,,,,,,
CUST101435,0,53.48,-21.06,One year,Bank transfer,Fiber optic,2,1,1,0,Female,1,0,1,0,0-3,0,2.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST101436,4,79.49,366.78,Month-to-month,Credit card,DSL,0,1,1,0,Male,1,0,1,0,04-Jun,0,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST101437,14,43.44,551.55,Month-to-month,Electronic check,No,2,1,0,1,Male,0,0,1,0,13-24,0,0.142857143,No,,,,,,,,,,,,,,,,,,,,,,
CUST101438,2,75.43,95.91,Month-to-month,Electronic check,Fiber optic,0,1,1,0,Female,0,0,0,0,0-3,0,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST101439,13,109.1,1452.67,Month-to-month,Electronic check,Fiber optic,0,1,0,0,Male,1,0,1,0,13-24,1,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST101440,42,87.58,3673.93,One year,Credit card,DSL,3,1,1,0,Female,1,0,1,0,25-60,0,0.071428571,No,,,,,,,,,,,,,,,,,,,,,,
CUST101441,1,57.63,34.94,Month-to-month,Mailed check,DSL,2,2,0,0,Male,1,0,0,0,0-3,0,2.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST101442,13,77.72,1054.86,Two year,Mailed check,Fiber optic,0,3,1,0,Female,1,0,1,0,13-24,0,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST101443,7,62.78,409.1,Month-to-month,Credit card,Fiber optic,0,2,1,0,Male,0,0,1,0,07-Dec,0,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST101444,24,70.24,1675.75,Month-to-month,Credit card,Fiber optic,1,1,1,0,Female,1,1,0,0,13-24,0,0.041666667,No,,,,,,,,,,,,,,,,,,,,,,
CUST101445,2,60.23,190.42,Two year,Bank transfer,Fiber optic,1,3,0,0,Male,0,0,1,0,0-3,0,0.5,No,,,,,,,,,,,,,,,,,,,,,,
CUST101446,14,65.07,987.94,One year,Bank transfer,Fiber optic,1,1,0,0,Male,1,0,0,0,13-24,0,0.071428571,No,,,,,,,,,,,,,,,,,,,,,,
CUST101447,21,76.36,1682.18,Month-to-month,Mailed check,No,1,1,1,1,Female,1,0,1,0,13-24,0,0.047619048,No,,,,,,,,,,,,,,,,,,,,,,
CUST101448,34,40.2,1352.69,One year,Credit card,DSL,1,1,0,0,Male,0,0,1,0,25-60,0,0.029411765,No,,,,,,,,,,,,,,,,,,,,,,
CUST101449,13,39.52,575.3,Month-to-month,Bank transfer,Fiber optic,3,1,0,0,Male,0,0,0,0,13-24,0,0.230769231,No,,,,,,,,,,,,,,,,,,,,,,
CUST101450,8,28.34,179.27,Two year,Credit card,Fiber optic,0,2,1,0,Male,0,0,1,0,07-Dec,0,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST101451,11,21.99,196.54,Month-to-month,Credit card,Fiber optic,1,1,1,0,Male,0,1,1,0,07-Dec,0,0.090909091,No,,,,,,,,,,,,,,,,,,,,,,
CUST101452,24,33.48,686.0,One year,Mailed check,Fiber optic,0,1,0,0,Female,1,0,1,0,13-24,0,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST101453,10,74.78,831.44,Month-to-month,Mailed check,Fiber optic,5,1,1,0,Female,1,0,1,0,07-Dec,0,0.5,No,,,,,,,,,,,,,,,,,,,,,,
CUST101454,0,43.22,-43.2,Month-to-month,Credit card,No,2,2,1,1,Female,1,0,1,0,0-3,0,2.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST101455,32,85.41,2726.79,Two year,Electronic check,DSL,0,2,0,0,Male,0,0,0,0,25-60,0,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST101456,14,71.04,949.04,Two year,Electronic check,Fiber optic,1,1,1,0,Female,0,0,1,0,13-24,0,0.071428571,No,,,,,,,,,,,,,,,,,,,,,,
CUST101457,13,10.94,176.98,Month-to-month,Credit card,DSL,0,2,1,0,Male,0,0,1,0,13-24,0,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST101458,2,89.65,160.52,Month-to-month,Mailed check,DSL,1,2,1,0,Male,0,0,0,0,0-3,1,0.5,No,,,,,,,,,,,,,,,,,,,,,,
CUST101459,12,94.32,1066.6,Month-to-month,Electronic check,Fiber optic,5,1,0,0,Male,1,0,0,1,07-Dec,1,0.416666667,Yes,,,,,,,,,,,,,,,,,,,,,,
CUST101460,6,40.18,263.16,One year,Mailed check,DSL,2,2,1,0,Female,1,0,1,0,04-Jun,0,0.333333333,No,,,,,,,,,,,,,,,,,,,,,,
CUST101461,12,82.61,919.63,One year,Electronic check,No,0,1,1,0,Female,0,0,1,0,07-Dec,0,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST101462,1,44.31,2.44,One year,Credit card,No,2,1,0,0,Male,1,1,1,0,0-3,0,2.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST101463,12,72.93,769.82,Month-to-month,Bank transfer,DSL,1,2,1,0,Male,0,1,1,0,07-Dec,0,0.083333333,No,,,,,,,,,,,,,,,,,,,,,,
CUST101464,89,32.07,2783.03,Two year,Bank transfer,Fiber optic,0,1,0,0,Female,0,0,1,0,60+,0,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST101465,0,16.21,8.93,Month-to-month,Mailed check,Fiber optic,1,1,0,0,Male,0,0,0,0,0-3,0,1.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST101466,45,58.52,2535.17,Month-to-month,Mailed check,No,2,2,0,0,Male,1,0,1,0,25-60,0,0.044444444,No,,,,,,,,,,,,,,,,,,,,,,
CUST101467,6,66.29,323.68,One year,Electronic check,Fiber optic,1,1,0,1,Female,0,1,1,0,04-Jun,0,0.166666667,No,,,,,,,,,,,,,,,,,,,,,,
CUST101468,24,58.07,1393.56,Two year,Credit card,DSL,4,1,1,0,Female,0,0,0,0,13-24,0,0.166666667,No,,,,,,,,,,,,,,,,,,,,,,
CUST101469,18,34.48,593.46,One year,Electronic check,Fiber optic,2,1,0,0,Male,1,0,1,0,13-24,0,0.111111111,No,,,,,,,,,,,,,,,,,,,,,,
CUST101470,10,58.0,679.6,One year,Credit card,Fiber optic,0,1,1,0,Female,1,0,1,0,07-Dec,0,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST101471,16,78.08,1340.97,One year,Credit card,Fiber optic,0,1,0,0,Male,0,0,1,0,13-24,0,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST101472,25,68.65,1672.85,Two year,Mailed check,No,1,3,1,1,Male,1,0,1,0,25-60,0,0.04,No,,,,,,,,,,,,,,,,,,,,,,
CUST101473,6,75.48,480.74,Month-to-month,Bank transfer,No,0,1,1,0,Female,1,0,1,0,04-Jun,0,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST101474,4,49.9,237.06,Month-to-month,Bank transfer,Fiber optic,2,2,0,0,Male,0,0,0,0,04-Jun,0,0.5,No,,,,,,,,,,,,,,,,,,,,,,
CUST101475,13,105.15,1337.08,Two year,Mailed check,Fiber optic,1,1,1,0,Female,1,1,1,1,13-24,1,0.076923077,Yes,,,,,,,,,,,,,,,,,,,,,,
CUST101476,19,34.71,584.71,Two year,Bank transfer,No,1,2,1,0,Female,0,1,1,0,13-24,0,0.052631579,No,,,,,,,,,,,,,,,,,,,,,,
CUST101477,17,84.63,1438.1,Month-to-month,Mailed check,DSL,2,3,1,0,Female,1,1,0,0,13-24,0,0.117647059,No,,,,,,,,,,,,,,,,,,,,,,
CUST101478,19,105.46,1995.1,Month-to-month,Electronic check,DSL,0,1,0,1,Male,1,0,0,1,13-24,1,0.0,Yes,,,,,,,,,,,,,,,,,,,,,,
CUST101479,6,84.43,484.79,Month-to-month,Credit card,DSL,2,2,1,0,Female,0,1,1,1,04-Jun,0,0.333333333,Yes,,,,,,,,,,,,,,,,,,,,,,
CUST101480,20,63.92,1300.52,Month-to-month,Bank transfer,No,0,3,0,0,Male,0,1,1,1,13-24,0,0.0,Yes,,,,,,,,,,,,,,,,,,,,,,
CUST101481,1,54.15,16.61,Two year,Bank transfer,Fiber optic,2,1,0,0,Male,0,1,1,0,0-3,0,2.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST101482,9,101.08,852.12,Month-to-month,Electronic check,DSL,3,1,1,0,Female,0,0,1,1,07-Dec,1,0.333333333,Yes,,,,,,,,,,,,,,,,,,,,,,
CUST101483,0,27.31,5.45,Two year,Electronic check,No,1,2,0,0,Male,0,0,0,0,0-3,0,1.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST101484,4,40.9,182.9,Month-to-month,Bank transfer,Fiber optic,2,2,1,0,Female,1,0,1,0,04-Jun,0,0.5,No,,,,,,,,,,,,,,,,,,,,,,
CUST101485,5,58.07,231.52,Month-to-month,Bank transfer,No,1,1,1,0,Female,0,1,1,1,04-Jun,0,0.2,Yes,,,,,,,,,,,,,,,,,,,,,,
CUST101486,6,107.13,689.18,Month-to-month,Mailed check,DSL,1,1,1,0,Female,0,0,1,1,04-Jun,1,0.166666667,Yes,,,,,,,,,,,,,,,,,,,,,,
CUST101487,14,81.39,1050.94,One year,Mailed check,Fiber optic,1,1,0,0,Male,1,0,1,0,13-24,0,0.071428571,No,,,,,,,,,,,,,,,,,,,,,,
CUST101488,5,40.96,175.89,One year,Bank transfer,Fiber optic,3,1,1,0,Female,1,0,1,0,04-Jun,0,0.6,No,,,,,,,,,,,,,,,,,,,,,,
CUST101489,7,60.69,411.93,One year,Mailed check,Fiber optic,1,2,1,0,Female,0,0,0,0,07-Dec,0,0.142857143,No,,,,,,,,,,,,,,,,,,,,,,
CUST101490,3,51.57,122.9,Month-to-month,Electronic check,Fiber optic,3,1,0,0,Female,1,1,0,0,0-3,0,1.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST101491,5,48.71,215.3,Month-to-month,Credit card,No,0,1,0,0,Male,1,0,1,0,04-Jun,0,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST101492,3,99.37,391.66,Month-to-month,Mailed check,Fiber optic,1,2,1,0,Male,0,0,0,1,0-3,1,0.333333333,Yes,,,,,,,,,,,,,,,,,,,,,,
CUST101493,0,28.85,-42.54,Month-to-month,Credit card,No,4,1,1,0,Female,0,1,1,0,0-3,0,4.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST101494,11,118.26,1422.92,One year,Mailed check,DSL,1,1,1,0,Female,1,0,1,0,07-Dec,1,0.090909091,No,,,,,,,,,,,,,,,,,,,,,,
CUST101495,13,94.85,1254.91,One year,Bank transfer,DSL,2,1,1,0,Female,1,1,1,0,13-24,1,0.153846154,No,,,,,,,,,,,,,,,,,,,,,,
CUST101496,11,102.73,1134.63,One year,Mailed check,DSL,1,1,0,0,Male,0,0,1,0,07-Dec,1,0.090909091,No,,,,,,,,,,,,,,,,,,,,,,
CUST101497,7,56.11,416.58,Month-to-month,Credit card,Fiber optic,1,1,0,0,Male,0,0,1,1,07-Dec,0,0.142857143,Yes,,,,,,,,,,,,,,,,,,,,,,
CUST101498,5,65.5,454.0,Month-to-month,Credit card,Fiber optic,2,1,0,1,Male,1,0,0,1,04-Jun,0,0.4,Yes,,,,,,,,,,,,,,,,,,,,,,
CUST101499,23,27.01,571.55,Month-to-month,Bank transfer,No,1,1,1,0,Female,1,0,1,0,13-24,0,0.043478261,No,,,,,,,,,,,,,,,,,,,,,,
CUST101500,8,54.26,378.06,Month-to-month,Credit card,Fiber optic,0,2,0,1,Male,1,0,1,0,07-Dec,0,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST101501,7,84.81,555.93,Two year,Bank transfer,Fiber optic,1,2,0,0,Female,1,1,1,0,07-Dec,0,0.142857143,No,,,,,,,,,,,,,,,,,,,,,,
CUST101502,0,108.88,1.61,One year,Bank transfer,Fiber optic,0,1,0,0,Male,1,0,0,1,0-3,1,0.0,Yes,,,,,,,,,,,,,,,,,,,,,,
CUST101503,5,36.79,97.66,Month-to-month,Credit card,DSL,1,1,1,0,Female,1,0,1,0,04-Jun,0,0.2,No,,,,,,,,,,,,,,,,,,,,,,
CUST101504,5,59.03,296.27,Month-to-month,Electronic check,DSL,3,2,1,0,Male,1,1,1,0,04-Jun,0,0.6,No,,,,,,,,,,,,,,,,,,,,,,
CUST101505,6,65.46,477.44,Two year,Credit card,Fiber optic,1,1,0,1,Male,1,0,0,0,04-Jun,0,0.166666667,No,,,,,,,,,,,,,,,,,,,,,,
CUST101506,10,28.13,288.87,One year,Credit card,Fiber optic,2,3,1,0,Male,0,0,1,0,07-Dec,0,0.2,No,,,,,,,,,,,,,,,,,,,,,,
CUST101507,9,87.74,775.03,One year,Mailed check,Fiber optic,0,3,0,0,Male,1,0,1,1,07-Dec,0,0.0,Yes,,,,,,,,,,,,,,,,,,,,,,
CUST101508,11,48.28,500.17,Month-to-month,Credit card,Fiber optic,1,1,0,0,Female,0,0,1,0,07-Dec,0,0.090909091,No,,,,,,,,,,,,,,,,,,,,,,
CUST101509,17,64.14,1135.31,Month-to-month,Mailed check,Fiber optic,2,1,0,0,Female,0,0,1,0,13-24,0,0.117647059,No,,,,,,,,,,,,,,,,,,,,,,
CUST101510,20,56.44,1087.51,Two year,Mailed check,Fiber optic,0,1,0,0,Female,1,1,1,0,13-24,0,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST101511,15,46.32,787.12,One year,Credit card,No,1,1,0,0,Male,0,0,1,0,13-24,0,0.066666667,No,,,,,,,,,,,,,,,,,,,,,,
CUST101512,37,69.79,2678.9,Month-to-month,Bank transfer,DSL,2,3,1,0,Female,0,0,1,0,25-60,0,0.054054054,No,,,,,,,,,,,,,,,,,,,,,,
CUST101513,0,63.53,12.84,Two year,Electronic check,Fiber optic,1,3,1,0,Male,1,0,1,1,0-3,0,1.0,Yes,,,,,,,,,,,,,,,,,,,,,,
CUST101514,2,58.84,117.1,One year,Credit card,Fiber optic,2,1,1,0,Male,1,0,0,0,0-3,0,1.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST101515,0,48.15,51.53,Month-to-month,Credit card,No,0,1,1,0,Male,1,1,0,0,0-3,0,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST101516,12,79.59,1009.82,Month-to-month,Bank transfer,DSL,3,1,1,0,Female,1,0,0,0,07-Dec,0,0.25,No,,,,,,,,,,,,,,,,,,,,,,
CUST101517,27,119.61,3189.17,Month-to-month,Mailed check,Fiber optic,2,1,0,0,Male,0,1,0,1,25-60,1,0.074074074,Yes,,,,,,,,,,,,,,,,,,,,,,
CUST101518,3,74.2,196.27,Month-to-month,Bank transfer,DSL,0,2,1,0,Male,0,0,1,0,0-3,0,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST101519,31,99.88,3030.16,One year,Bank transfer,Fiber optic,1,3,1,0,Male,0,0,0,1,25-60,1,0.032258065,Yes,,,,,,,,,,,,,,,,,,,,,,
CUST101520,0,28.29,20.45,Month-to-month,Mailed check,DSL,1,1,1,0,Male,1,1,1,0,0-3,0,1.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST101521,32,74.73,2424.69,Two year,Credit card,DSL,1,1,0,0,Female,1,0,1,0,25-60,0,0.03125,No,,,,,,,,,,,,,,,,,,,,,,
CUST101522,5,37.08,117.9,Two year,Bank transfer,Fiber optic,0,1,0,0,Female,0,0,0,0,04-Jun,0,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST101523,1,25.69,2.93,Month-to-month,Bank transfer,DSL,3,1,1,0,Female,0,1,0,0,0-3,0,3.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST101524,7,47.82,267.38,Month-to-month,Credit card,DSL,1,1,1,0,Female,0,0,1,0,07-Dec,0,0.142857143,No,,,,,,,,,,,,,,,,,,,,,,
CUST101525,3,105.76,272.34,Two year,Credit card,DSL,0,1,0,1,Female,0,0,0,0,0-3,1,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST101526,4,98.5,421.55,One year,Electronic check,DSL,0,1,1,0,Male,0,0,1,0,04-Jun,1,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST101527,4,77.29,272.49,One year,Bank transfer,No,1,2,0,0,Female,1,1,1,0,04-Jun,0,0.25,No,,,,,,,,,,,,,,,,,,,,,,
CUST101528,19,24.02,441.34,Month-to-month,Electronic check,Fiber optic,0,1,1,0,Female,0,0,1,0,13-24,0,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST101529,9,64.11,495.62,Month-to-month,Mailed check,No,4,1,0,0,Female,0,1,1,0,07-Dec,0,0.444444444,No,,,,,,,,,,,,,,,,,,,,,,
CUST101530,4,79.05,325.55,One year,Credit card,Fiber optic,1,2,0,0,Female,0,0,1,1,04-Jun,0,0.25,Yes,,,,,,,,,,,,,,,,,,,,,,
CUST101531,11,75.27,825.76,Two year,Credit card,No,4,2,0,0,Female,1,1,1,0,07-Dec,0,0.363636364,No,,,,,,,,,,,,,,,,,,,,,,
CUST101532,15,14.69,183.9,Month-to-month,Electronic check,Fiber optic,1,1,1,0,Male,0,0,0,0,13-24,0,0.066666667,No,,,,,,,,,,,,,,,,,,,,,,
CUST101533,3,43.29,120.42,Two year,Bank transfer,Fiber optic,1,1,0,0,Female,0,0,1,0,0-3,0,0.333333333,No,,,,,,,,,,,,,,,,,,,,,,
CUST101534,6,68.08,417.49,Month-to-month,Mailed check,Fiber optic,1,2,1,1,Male,1,0,1,0,04-Jun,0,0.166666667,No,,,,,,,,,,,,,,,,,,,,,,
CUST101535,1,86.09,45.35,Two year,Bank transfer,Fiber optic,0,1,1,0,Female,1,0,1,0,0-3,0,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST101536,2,5.0,-63.81,One year,Bank transfer,Fiber optic,1,1,0,0,Male,1,0,1,0,0-3,0,0.5,No,,,,,,,,,,,,,,,,,,,,,,
CUST101537,13,65.14,937.1,Month-to-month,Electronic check,DSL,1,1,1,1,Male,0,0,1,0,13-24,0,0.076923077,No,,,,,,,,,,,,,,,,,,,,,,
CUST101538,2,74.29,116.92,One year,Bank transfer,DSL,3,1,0,0,Female,1,1,1,0,0-3,0,1.5,No,,,,,,,,,,,,,,,,,,,,,,
CUST101539,8,95.49,759.08,Month-to-month,Electronic check,Fiber optic,0,1,0,1,Female,0,0,0,1,07-Dec,1,0.0,Yes,,,,,,,,,,,,,,,,,,,,,,
CUST101540,14,90.79,1321.6,Month-to-month,Credit card,Fiber optic,1,1,0,0,Female,0,1,1,1,13-24,1,0.071428571,Yes,,,,,,,,,,,,,,,,,,,,,,
CUST101541,1,87.48,263.93,Month-to-month,Credit card,DSL,1,2,0,0,Male,0,0,0,0,0-3,0,1.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST101542,10,46.0,397.78,Month-to-month,Credit card,Fiber optic,1,2,1,0,Male,0,0,0,0,07-Dec,0,0.1,No,,,,,,,,,,,,,,,,,,,,,,
